e0882202-6326-4915-910e-397b0e993167;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;427;127;35503;1;1
41ba8e84-319e-4293-adec-e5ea85589180;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;385;99;37782;1;1
42fbaa11-3242-4500-a083-d39f52cbb6d9;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;596;83;42966;1;1
55865df5-a65a-4629-b2fe-e5c115d07c2b;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;412;110;33514;1;1
e4d5a620-9b76-420b-822e-a3ed66edb33b;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;632;197;38532;1;1
2ad600dd-356f-4c07-801b-5aa5a93b5222;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;438;103;33823;1;1
8e0be081-aa38-4c4d-a52f-fc956cc0c19e;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;536;74;37381;1;1
c4052ec1-5a05-4710-af71-8af7a432acf8;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;556;993;15276;1;1
e421e3b9-e1a1-4d0d-b07a-a5d69948599e;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;448;1308;13096;1;1
9b740276-2918-41be-8669-1d33aaaac421;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;445;1079;16647;1;1
87bf0417-1a95-4767-9f5b-5d0b1abe2ea4;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;356;864;14279;1;1
13b4bd2d-7f41-45a2-93f0-142a673b19b3;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;651;2528;29801;1;1
a1d08d39-aa65-4bf2-b835-ddc1ff2cf24f;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;382;1150;20542;1;1
3907070b-4ea1-4462-9101-bac375efccf0;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;1347;747;61281;1;1
708d265a-6c16-4012-802d-ab93ba376327;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;373;1584;20624;1;1
e0377f3c-6f7a-42fc-8904-d352a910caa5;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;388;1720;16797;1;1
1da36130-26a7-468e-aa44-d32517c352ed;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;512;1440;25380;1;1
63af4b3e-379c-44bc-9e82-5699556987a8;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;366;1075;19837;1;1
9273da67-0195-472d-830d-31836b2a3c1d;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/nr6.gz;1496;411;921;21418;1;1
a22a9526-36c0-487f-8e5c-e812039208f0;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;1343;499;70109;1;1
e7a3f65a-93d0-413b-bc79-24285af1a44e;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;3022;677;70127;1;1
45f1bbc9-11d7-4200-8046-85c7cd0383fe;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;2569;1131;76561;1;1
9e3c6af6-4354-4d42-bf5c-4feedc111ab4;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;1285;996;49205;1;1
d6eb79e4-58cc-47ee-a8e3-51d1f8ca0ac8;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;660;430;38278;1;1
22ac3589-e7ed-4345-9cf3-4e0868a11d03;/Users/fhermeni/Documents/Research/Projects/BtrPlace/Code/scheduler/bench/src/test/resources/std-perf/li6.gz;3998;735;298;42952;1;1
